StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4_Browser,Q4_Version,Q4_Operating System,Q4_Resolution,Q1,user_id
2024-09-28 12:31:52,2024-09-28 12:38:14,0,133.106.36.13,100,382,1,2024-09-28 12:38:14,R_41aurb7NDF8R0vn,,,,,35.6837,139.6805,anonymous,JA,2,47,Chrome,83.0.4086.0,Windows NT 10.0,1366x768,今日は朝から曇っています。洗濯物を干していますのでなんとか雨が降らず、乾ききってくれるといいなと思っています。午前中はずっと在宅ワークをしていました。座って仕事をしていても結構お腹が空きます。お昼は多めに食べました。,shigenoi
2024-09-28 12:24:56,2024-09-28 12:38:37,0,182.171.116.35,100,820,1,2024-09-28 12:38:37,R_46fTgWr94wr5UDT,,,,,34.7863,135.4721,anonymous,JA,2,53,Safari iPhone,Unknown,iPhone,375x667,"図書館で借りていた中園ミホさんの占いの本を読みました。なるほど、と思う事が盛りだくさんてした。「運は育てて磨くもの」「運は平等に訪れるもので、それを上手く掴めるかどうかが運の良い人になる」などです。
また、「小さな変化は運の風通しを良くする」という話を早速実行しようと思い、休日をぐうたら家で過ごすのをやめました。
美術館、ショッピング、映画、ハイキング、神社巡り、色々思い付きましたが、午後からは、阪急電車に乗ってお気に入りの場所に行き、軽いハイキングで神社を訪れ、お気に入りのお店をのぞいたりして気の向くままに動こうと思います。
1人自由な時間を満喫できる事に感謝です。",khi1_b4aa
2024-09-28 12:26:49,2024-09-28 12:41:37,0,133.206.33.192,100,888,1,2024-09-28 12:41:38,R_4AGj7cPgn3gc6Ln,,,,,34.6986,135.5079,anonymous,JA,2,46,Chrome,129.0.0.0,Windows NT 10.0,1536x864,今日は短時間の在宅ワークを終えたあとは、いつもの週末の掃除を一通り行う。ベランダの掃除も行う。鉢植えに種を植えているが、まだ芽は出ていない様子。鉢植えの周りには土が散らばっていた。鳥のフンが近くにあり、早朝に鳥が来て掘り返しているのかもしれない……。,1472598
2024-09-28 12:37:41,2024-09-28 12:43:51,0,60.143.106.34,100,370,1,2024-09-28 12:43:51,R_4UWiRrYeGKk7Ixr,,,,,33.4868,130.5252,anonymous,JA,2,47,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,今日の明石の天気は曇り。なんとなく気分が優れない。午前中は10時くらいまで寝てしまった。急いで仕事を片付けないといけないと慌てている。10月4日までに仕上げないといけない仕事がたくさんある。分身の術が使えればいいのに、と現実逃避してしまった。今日はこれから、たまった仕事を片付けようと思う。明日のこの時間までに予定通り片付いているだろうか。結果は明日の日記で報告したい。,1454035
2024-09-28 12:42:26,2024-09-28 12:49:49,0,133.206.97.32,100,442,1,2024-09-28 12:49:49,R_4SwwxeS78cpNW5m,,,,,34.8567,135.5998,anonymous,JA,1,49,Chrome,126.0.6478.238,Android 9,962x601,石破ショックである。こんなに暴落するとは。昨日から憂鬱な気分が続いている。月曜日の市場オープンが怖い。食欲もない。大谷が今日も打った。天気は曇り空、むし暑い。図書館に行く。部屋の掃除をしなければならない。,1103016
2024-09-28 12:50:32,2024-09-28 12:55:51,0,60.87.209.96,100,318,1,2024-09-28 12:55:51,R_4fBtRU3iTY1TDLp,,,,,35.7027,139.6749,anonymous,JA,2,39,Chrome,129.0.0.0,Windows NT 10.0,1536x864,天気予報の空模様があまり良くなかったので洗濯をするのをためらっていたが、明日も同じような微妙な予報だったので、洗濯機を回すことに決めた。一人暮らしをしていた頃から感じていたが、天気の悪い日に洗濯をするには、本当に憂鬱だなと感じる。,707767
2024-09-28 12:47:53,2024-09-28 12:56:27,0,119.228.25.138,100,514,1,2024-09-28 12:56:28,R_4DjRuFgrg4JF9sa,,,,,34.6922,135.1816,anonymous,JA,2,49,Chrome,129.0.0.0,Windows NT 10.0,1280x800,昨日あたりから更年期障害の症状がひどくなっていて、体感的にとてもつらく日々の家事を熟すことすらしんどいです。母からもいろいろ聞いていて覚悟をしていたつもりだけど、想像以上に大変でこんなにつらいものとは思ってもみなかった。乗り超えた先輩方を尊敬します。毎回、会えば体調を気遣ってくれる義母にも感謝の気持ちでいっぱいです。夫や子供たちのためにも、早く私らしい私に戻りたいです。,5231896
2024-09-28 12:43:30,2024-09-28 12:56:42,0,180.147.140.74,100,791,1,2024-09-28 12:56:42,R_47jskn5iHLt8QgQ,,,,,34.7351,135.3105,anonymous,JA,1,49,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,今日は土曜日であるにも関わらず早朝から仕事関係の打ち合わせが立て続けに入っていたのでお昼の時点で心身共に大変疲れてしまった。仕事が多いのはありがたいのだがもう少し身体と心に余裕を持ちたい。午後からも来客の予定が入っているので気を抜かずに最後まで頑張って仕事をこなしていきたい。とはいえ最近は疲れやすくなっており身体の疲れもなかなか抜けず少し困っている。何とかならないものだろうか。,2331402
2024-09-28 12:47:07,2024-09-28 13:04:19,0,36.8.244.19,100,1031,1,2024-09-28 13:04:19,R_4kLL91Mze1IXEsA,,,,,31.5344,130.7527,anonymous,JA,2,47,Chrome,129.0.0.0,Windows NT 10.0,1370x643,"今日、昼近くにスーパーやコンビニに買い物に行ったら、いつものようにお年寄りもいたけど、それ以上に若い人たちが多くてびっくりした。
特にコンビニは10代の子たちでいっぱいだった。
何でこんなに若い人たちが多いんだろうと思いながら、そこを出ると、近くの学校の学生さんたちの下校の様子も見えた。
そして、帰宅して買ってきたものを冷蔵庫に入れながら気づいた。
「そうか、今日、土曜日だ！だからか」と。
普段のお年寄りが多い風景もゆったりしてて自分はホッとするけど、今日みたいに若い人たちに出くわすとパワーを感じて、「たまにはいいもんだな」と思った。",3985102
2024-09-28 12:59:59,2024-09-28 13:05:26,0,106.73.129.224,100,327,1,2024-09-28 13:05:27,R_4Cxeywp0iMj1dmZ,,,,,35.6063,140.1276,anonymous,JA,1,21,Edge,129.0.0.0,Windows NT 10.0,1920x1080,"本日は６時に起床。入浴と朝食を摂った後昨日残した仕事を片付けた。
終了後筋トレとエアロバイクを漕ぎ、スーパーの弁当を買いに外出。日用品含め必要なものを買いそろえた後ファークライ6というオープンワールドFPSゲームを自宅のデスクトップPCで遊んだ。",KoHaRu09
2024-09-28 12:57:29,2024-09-28 13:05:48,0,114.69.80.80,100,499,1,2024-09-28 13:05:49,R_42VMO17e6FxpYS3,,,,,35.6865,139.7459,anonymous,JA,2,33,Safari iPhone,17.6,iPhone,375x667,久しぶりに７時に起きた。10時から販売される時計を買いに行く為に頑張って早起きして出かけた。すべては夫の為。その時計は店舗限定品で、住んでいる近くでは買えないが、今回は移動販売で近くまで来たから、車で約40分の場所まで頑張って行った。着いたのは8時40分。もう既に結構並んでいて、私は26組目だった。時計は11色で、各色何個あるかも不明。希望の色が買えるのかどうか不安に思いながらも並んで待つしかない。9時過ぎにはだいぶ並びはじめていた。そしてずっと立ちっぱなしで待ち、10時にいよいよ販売開始。しかし、なかなか皆さんゆっくりで…実際に私が買えたのは11時だった。そして奇跡的に希望の色が買えた！ラスト１つだった！お店の人にも強運ですねと言われた。なんとか無事に目当てのものが買えて嬉しい。あとは夫に３ヶ月も早いクリスマスプレゼントとして渡す。,ys15_cw
2024-09-28 13:05:03,2024-09-28 13:10:49,0,106.73.129.192,100,346,1,2024-09-28 13:10:49,R_4mn9f6crDnCKooh,,,,,35.6063,140.1276,anonymous,JA,1,49,Chrome,129.0.0.0,Windows NT 10.0,1220x686,昨日予定が多かったので朝起きるのが遅く一日が短くなりそうだ、天気はやや曇っているくらいなので出かけるのは難しくなく助かった。日常的な雑務は昨日やっていたため今日は作業が少なく、ある程度自由に行動できそうである。,3564821
2024-09-28 13:08:44,2024-09-28 13:12:58,0,114.134.238.95,100,254,1,2024-09-28 13:12:58,R_44l4gV5bmgfexZf,,,,,35.4346,139.6483,anonymous,JA,2,47,Chrome,129.0.0.0,Windows NT 10.0,2752x1152,今日は夜中に起きることなく朝までよく眠れた。睡眠時間をしっかりとれると気持ちが清々しく、体も快適だ。朝食の後はラジオ体操。第二までやると固まった体がほぐれて気持ちいい。午前中は溜まった洗濯や掃除を片付けたので、午後からは自由時間だ。読書や好きなことをしてリラックスしようと思う。,4658590
2024-09-28 12:58:27,2024-09-28 13:14:37,0,126.92.27.106,100,969,1,2024-09-28 13:14:38,R_4Pj1745qTEvwnHw,,,,,35.6897,139.6895,anonymous,JA,2,50,Chrome,129.0.0.0,Windows NT 10.0,1536x864,曇り空だが、予報では雨は降らないようだ。涼しい風が窓から家の中に入ってくる。秋の風だ。昼食後、睡魔が襲ってくる。ウトウトとうたた寝をするのが気持ちよい。夏だとこうはいかない。いつまでも眠りたいけれど、夕飯の事を考えねばならない。私の日常なんてこんなものだ。ドラマチックな出来事など起こらない。さしずめさざ波ぐらいか。それでも人生最後の時には「良い人生だった」と思うのだろうか。,rdkny933
2024-09-28 13:13:40,2024-09-28 13:16:15,0,60.145.56.36,100,155,1,2024-09-28 13:16:16,R_4tgZzAMPrMUAbMB,,,,,34.9127,135.8094,anonymous,JA,2,28,Safari iPhone,17.7,iPhone,375x667,認知症病棟に入院している祖母の面会に行った。元気そうだったが、私のことは忘れてしまっていた。とても悲しい。話も通じず、会話に困った。次回の面会予約はせずに帰ってきてしまった。今後の面会をためらっている自分が情けなくなった。,4550563
2024-09-28 13:19:27,2024-09-28 13:22:09,0,121.81.185.167,100,162,1,2024-09-28 13:22:10,R_4CpTt5WeWHe3O0N,,,,,34.8007,135.3579,anonymous,JA,2,55,Chrome,129.0.0.0,Windows NT 10.0,1536x864,朝5:30に起床。亡くなった犬たちにお線香をあげて瞑想。朝食後、7:30より20kmのサイクリング。曇り空だが風が強い。いつものカモたちは今日も元気にパンを食べてくれた。帰宅尾は自転車を拭いて家族とスーパーに買い物。お昼ご飯を食べた後はオンライン英会話をして副業のWebライティング。この後の予定は特になく、家でまったりして夕食後は録画していたテレビを見る。いつも通り21:30就寝予定。,3551128
2024-09-28 13:17:21,2024-09-28 13:23:58,0,115.179.145.9,100,397,1,2024-09-28 13:23:59,R_4eRxZSoIMqWvtLm,,,,,43.0459,141.3543,anonymous,JA,2,46,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,今日は朝からとても良い天気だったので、洗濯をしました。外に干したので、きっと夕方には全部乾いていると思います。午前中はスーパーやホームセンターへ買い物へ行きました。お昼はケンタッキーフライドチキンを家族で食べ、午後は眼科へ行く予定です。けっこう忙しい日ですが、夜にはゆっくり過ごすことができると思います。,148287
2024-09-28 13:20:21,2024-09-28 13:24:29,0,121.80.48.171,100,248,1,2024-09-28 13:24:30,R_4hzpL2g03D2wKV0,,,,,34.8326,134.6722,anonymous,JA,2,43,Edge,128.0.0.0,Windows NT 10.0,1536x864,今日は、息子の県大会の試合で5時起きだった。数日前から、今日の朝、自分も息子もちゃんと起きられるか心配だったが無事に起きられてホッとした。相変わらず朝からバタついて何とか出発したが、何の連絡もないということは無事にみんなと集合できてバスで試合に行けたんだろう。試合結果はどうだったんだろうか？また、帰ってきたら聞こうと思う。息子が帰ってくるまで、早起きだったからゆっくりしよう。,113407
2024-09-28 13:18:46,2024-09-28 13:25:02,0,124.209.254.50,100,376,1,2024-09-28 13:25:02,R_4xK5gmhFroZAlhL,,,,,35.9027,140.1809,anonymous,JA,2,30,Safari iPhone,17.6,iPhone,390x844,今日は昨日より涼しくて少し寝坊してしまった。でも過ごしやすい気温のおかげで心身ともに穏やかで嬉しい。予定も少しだけ入っていて外に行けるのが楽しみだ。好きな映画も見れそうでちょっとずつストレス発散ができそう。,2600289
2024-09-28 13:00:26,2024-09-28 13:29:52,0,106.154.143.16,100,1766,1,2024-09-28 13:29:52,R_4KmdkEg1WTEmaG0,,,,,35.6837,139.6805,anonymous,JA,2,42,Chrome,128.0.0.0,Windows NT 10.0,1536x864,昨日の自由民主党総裁選挙は、第１回目の得票数は高市氏が石破氏を上回っていたが、決選投票で順位が入れ替わる逆転劇が起きた。SNSで石橋湛山と岸信介が争った1956年総裁選と似ているとの指摘を多く見かけた。高校で日本史を選択しなったこともあるが、まったく知らない事実であった。Wikipediaには当時の票の奪い合いが書かれていて興味深かった。,5196867
2024-09-28 13:30:26,2024-09-28 13:35:09,0,60.96.67.93,100,283,1,2024-09-28 13:35:10,R_4phk3SvkITjH85U,,,,,34.7385,136.5207,anonymous,JA,2,47,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,今朝は6時半に起床して子供を学校へ送り出しました。午前中は子供の運動会が開催される為に見学してきました。100メートル走では１位でゴールテープを切るところを見られて感慨無量です。学年での団体演技では苦手である体力を使った内容ではありましたが、しっかりと取り組んでいる様子が見られて子供の成長を感じることができて胸がいっぱいになりました。我が子でなくても懸命に取り組む子供の姿はやっぱり感動するものなんだなと思います。,2977582
2024-09-28 13:31:52,2024-09-28 13:38:59,0,59.84.139.242,100,427,1,2024-09-28 13:38:59,R_4Tpiz3YqYsY6FEy,,,,,34.9882,138.3742,anonymous,JA,2,52,Firefox,130.0,Windows NT 10.0,1600x900,"午前中、定期通院の帰りにファミマに寄ってサンドイッチを買った。わりと久しぶりにコンビニのサンドイッチを食べたような気がするなぁ。たまに食べると美味しいね。家族も同じことを思ったみたい。
次回の予約は、11月16日9時半から
今月から病院の診療方針が変わったとのこと
既往症や服用している薬などの問診を書いた。
理由は聞いていないのでわからない、謎。",クラウドワークスID
2024-09-28 13:35:53,2024-09-28 13:40:33,0,106.72.183.33,100,279,1,2024-09-28 13:40:33,R_4DkLxELsVH3j4gF,,,,,35.754,139.7803,anonymous,JA,1,35,Firefox,130.0,Windows NT 10.0,1536x864,"今日は友人の家に車で本を引き取りに行きました。
元々こちらが興味を持っていたもので、処分するので良ければ譲ってくれるということだったので喜んで向かいました。
またその友人に会うのも久しぶりだったので、互いの近況などを話し、次に会う約束も簡単に。
ただ相手はもう昼なのにまだ寝ていたようで、半分寝ぼけているような会話だったのがちょっと面白かったです。",3327831
2024-09-28 13:42:30,2024-09-28 13:46:47,0,59.146.184.188,100,257,1,2024-09-28 13:46:47,R_44bM9de0UmXltQx,,,,,35.0712,137.171,anonymous,JA,1,21,Safari iPhone,17.6,iPhone,375x667,今日は昨日、自民党総裁が決まったということもあり、それについて色々と調べていました。株式投資を普段からしているため、今後の計画の練り直しも兼ねてしていました。今後の株式投資がかなり難しいものになりそうでかなり不安を感じました。,4651532
2024-09-28 13:51:57,2024-09-28 13:57:06,0,124.122.193.86,100,309,1,2024-09-28 13:57:06,R_4MMrKvtJKZ1n2xz,,,,,13.7063,100.4597,anonymous,JA,2,52,Chrome,129.0.0.0,Windows NT 10.0,1182x739,今日は週末土曜日の朝。普段仕事で忙しい夫も休みなので、家族そろって愛犬のお散歩に行くことができます。愛犬も家族が一緒だと嬉しいようで終始笑顔。私が少しでも遅れをとると後ろを振り向き「早く！」と催促する姿が物凄く可愛いです。,878721
2024-09-28 13:55:57,2024-09-28 13:58:42,0,220.102.25.150,100,165,1,2024-09-28 13:58:43,R_4YlhOb0D1R308j8,,,,,34.915,136.1727,anonymous,JA,2,37,Safari iPhone,17.4.1,iPhone,375x812,"充希ちゃんの歯の色が心配なので歯医者を予約。一歳半過ぎぐらいの月齢でも歯が生えていれば見てくれるそう。ただ平日でも10/16以降、土曜日だと11/16しか空いていないそうで、とりあえず11/16で予約。それまでに他の歯医者の予約が取れたらと思い、夫に買い物がてら評判の良い小児歯科を見に回ってもらったものの、駐車場が入りにくく出にくいため私には無理だった。11/16までとりあえず現状維持せねば。
充希ちゃんの昼ごはん用に先週作り置きしていたシイラそうめん、食べが悪いなと思っていたら生臭かった。火は通っているのでシイラの臭みが出てしまったんだと思う。むしろ3口程度でもよく食べてくれていたなと思った。代わりに、月齢が過ぎたので処分しようかと思っていた和光堂のお弁当セットをあげたら脇目も振らずに食べた。ごめんね…。安いと思って初めてシイラを買ったけれども、大人用にフライにしておけばよかった。",1220629
2024-09-28 12:17:52,2024-09-28 14:02:44,0,14.13.192.2,100,6291,1,2024-09-28 14:02:44,R_4eit0Qe5NfV4vw5,,,,,35.0012,135.8952,anonymous,JA,2,50,Chrome,129.0.0.0,Android 10,412x869,朝晩だいぶ涼しくなった。日中も身の危険を感じる日差しはなくなり、ようやく秋の訪れを実感出来るようになった。今までは夏が終わると一抹の寂しさを感じていたものだが、今年は酷暑の日々から解放されて安堵しかない。短い秋を精一杯満喫したい。,1117797
2024-09-28 14:02:58,2024-09-28 14:16:59,0,138.64.211.9,100,841,1,2024-09-28 14:17:00,R_4f4ckIV3cPQTF2W,,,,,34.6922,135.1816,anonymous,JA,1,54,Edge,129.0.0.0,Windows NT 10.0,1366x768,朝から曇り空の始まりだったが、湿度が低いので扇風機さえあれば過ごしやすい一日だった。昨日到着予定だったアマゾンで購入した商品が今日届き、期待通りの良品だったので、次回のバイクツーリングでの外出時には早速、身に付けてみよう。その際、友人たちに見せてみて、彼らの反応や意見を聞いてみるのも楽しみだ。,3536109
2024-09-28 14:14:44,2024-09-28 14:17:26,0,179.6.54.229,100,161,1,2024-09-28 14:17:26,R_3Sq3P9mpAsDuuRr,,,,,-7.163,-78.5008,anonymous,JA,1,45,Chrome,129.0.0.0,Windows NT 10.0,1366x768,朝起きた時はいつもより肌寒い感じがしました。熱中症対策の大切さがかなり強調されていた今年の夏のうだるような暑さは嫌ですが、秋になり冬の訪れが思いの中によぎってくると夏の暑さが少し懐かしく思います。そんなことを考えながらいつものように仕事に行き、同僚たちは何を考えているのだろうかと電車の中で思いめぐらしつつ一日を始めました。,4733003
2024-09-28 12:12:37,2024-09-28 14:18:17,0,106.133.31.229,100,7539,1,2024-09-28 14:18:17,R_4avbxYCXMltYTbX,,,,,35.6837,139.6805,anonymous,JA,1,43,Chrome,129.0.0.0,Android 10,385x833,"本日は、昼からの仕事で、気温、湿度が高く暑いと感じられました。
通勤時の電車車内も土曜日の休みで混雑もしておりました。
接客はそんなに忙しくも無いと感じられました。
夜間までの勤務なので、ゆっくりやっていければと感じております。
夜には涼しくなると感じております。",4011894
2024-09-28 14:23:07,2024-09-28 14:27:34,0,60.111.103.189,100,267,1,2024-09-28 14:27:35,R_4DMWJlW64xCVWjo,,,,,35.6837,139.6805,anonymous,JA,2,40,Safari iPhone,17.3,iPhone,375x667,今日は土曜日なので、たくさん洗濯をしました。子供達は週末になると体操服や給食当番のエプロンを持ってくるので、普段より洗濯物が多くなります。たくさんの洗濯物を干すのは大変ですが、私は洗濯を干すという家事が意外と好きなので楽しくもあります。,1641297
2024-09-28 14:24:59,2024-09-28 14:30:52,0,131.147.18.41,100,352,1,2024-09-28 14:30:53,R_4LZ4EF7SY1tD8FF,,,,,35.7737,139.9847,anonymous,JA,2,38,Chrome,129.0.0.0,Android 10,360x800,今日は娘の幼稚園の行事が地元のお祭り内にあり、朝から出掛けた。人も多く、友達ではない『知人』にもたくさん会いとても疲れた。昨日から生理が始まり、昨日は眠くて眠くてたまらなかったが、今日は些細なことですぐイライラした。工作コーナーのおばあさんの言うことについ反論してしまった。今は反省しているかと思えば、いやいや、まだイライラが残っている。まぁおばあさんも嫌な気持ちがしただろうな。,1264394
2024-09-28 14:31:33,2024-09-28 14:33:23,0,219.115.191.29,100,109,1,2024-09-28 14:33:23,R_4QLUwQbZujgP5pq,,,,,34.5742,135.4777,anonymous,JA,1,27,Safari iPhone,17.6,iPhone,390x844,"今日は、自宅に恋人が遊びに来てくれました。
午前中はぐだぐだしていましたが、午後からはこれから一緒に住む予定のマンションの内覧に行きました。疲れましたが、良い物件と出会うことができて良かったです。
今日はたくさん寝ることもでき、充実した1日でした。",mo3177chi
2024-09-28 14:34:37,2024-09-28 14:38:00,0,126.179.158.191,100,203,1,2024-09-28 14:38:01,R_45VpOvoU54XvKCJ,,,,,35.6897,139.6895,anonymous,JA,1,34,Chrome,128.0.0.0,Android 10,485x1049,今日は11時から仕事です。飲食店で働いていて、いつも閉店までいるので、帰宅は22時を過ぎます。毎日疲れます。今は休憩中。今日からスタートする新商品を食べています。どうかなと思っていましたが、いい感じです。また今度食べようかなと思います。,naotok24
2024-09-28 14:35:07,2024-09-28 14:39:53,0,14.13.72.96,100,286,1,2024-09-28 14:39:54,R_4McB6cd0QLWZczS,,,,,34.3316,134.0452,anonymous,JA,2,26,Safari iPhone,17.6,iPhone,375x812,今日は、妊娠9ヶ月の2週目、34週に入った。ここ最近は毎日胎動がすごく、お腹が痛いが、赤ちゃんが元気に動いている証拠だから嬉しい。実家に里帰りしてから毎日することがないが、今日は出産や子育てに向けての準備ができたから良かった。,4006340
2024-09-28 14:37:55,2024-09-28 14:40:48,0,202.220.229.141,100,173,1,2024-09-28 14:40:49,R_4kUhitc6pa5uQkY,,,,,36.0696,140.1051,anonymous,JA,2,42,Edge,129.0.0.0,Windows NT 10.0,1366x768,"今日は子ども達の授業参観がありました。
4年生の長男はSDGsに関するグループ発表でした。皆、PowerPointを使いこなして上手にプレゼンしているのでびっくりしました。1年生の次男は足し算引き算カードを使って規則性や法則を見つける授業でした。普段見ることの出来ない、学校での姿を垣間見ることが出来たので良い時間でした。",makimaki0519
2024-09-28 14:34:56,2024-09-28 14:40:49,0,14.8.40.193,100,352,1,2024-09-28 14:40:49,R_4fczNdOwqn3hH45,,,,,36.2151,139.2467,anonymous,JA,2,32,Chrome,129.0.0.0,Windows NT 10.0,1536x864,今日は、部屋の収納ボックスを置く棚を買いに行きました。普段、収納ボックスは家の床に置いてありますが、ボックスの数が増えるとともに段々と部屋を埋め尽くすようになり、整理することに決めました。ホームセンターで程よい大きさのスチールラックを見つけて、買ってきました。1人で簡単に組み立てられたので、使用するまでの手間も少なく、スムーズでした。無事に部屋の片付けも進みました。,195410
2024-09-28 14:46:39,2024-09-28 14:49:29,0,175.177.223.74,100,169,1,2024-09-28 14:49:29,R_40xG056QcdIR0nF,,,,,35.4346,139.6483,anonymous,JA,2,37,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,"やっと涼しくなり、お昼でもエアコンをつけずに過ごせるようになってきた。
今日は、期間限定で出店しているお店のクロワッサンシュークリームを買いに、駅までウォーキングしてきた。
抹茶味を購入して食べたが、クロワッサンシュー生地の食べ応えとぎっしり詰まった抹茶クリームの組み合わせに非常に満足した。",2848289
2024-09-28 13:48:09,2024-09-28 14:56:50,0,121.104.209.123,100,4121,1,2024-09-28 14:56:51,R_5KxA2Qp0fEwnos3,,,,,38.3535,140.3756,anonymous,JA,2,48,Chrome,129.0.0.0,Windows NT 10.0,1280x720,午前中、中3の息子とともに高校の学校説明会に参加しました。県内トップの進学校ですが、思いのほか自由な校風で、息子は「絶対ここに入りたい」と気持ちを新たにしていました。定員に対し学校説明会に来た生徒の数は２倍だそうで、ライバルは多いですが、息子なら大丈夫と信じています。,4340461
2024-09-28 14:52:47,2024-09-28 15:00:31,0,126.250.233.99,100,463,1,2024-09-28 15:00:32,R_4NhyhcYa1rpz3Hz,,,,,35.6837,139.6805,anonymous,JA,1,49,Chrome,128.0.0.0,Linux x86_64,600x1024,"晴れ間のないどんよりとした朝を迎えて気持ちの良さを感じないスタートでした。
いつものように身だしなみ整えながらコーヒータイム。
折角の土曜日でリフレッシュも兼ねて出掛けます。
普段より少しゆっくり目に行動して昼食を含めて街を散策しました。
夕方からは家で過ごそうと思っていましたので早めに帰宅してゆっくりしています。
夜は見たいテレビ番組がありましたのでたくさんのリラックスグッズを用意しました。",877724
2024-09-28 14:47:43,2024-09-28 15:02:46,0,1.73.17.218,100,902,1,2024-09-28 15:02:46,R_4rPMmKpByt7iFZu,,,,,34.6986,135.5079,anonymous,JA,1,37,Safari iPhone,17.6,iPhone,393x852,今日は子供を連れて車で買い物へ行きました。子供は道中の車の中で寝ていたので、店に着くと起こされてとても不機嫌になりました。なんとかなだめて日用品や食料品を買いました。その後、我慢できたご褒美として回転寿司に行って好きな物を食べさせてあげました。,4562747
2024-09-28 15:02:59,2024-09-28 15:07:19,0,122.214.164.24,100,260,1,2024-09-28 15:07:20,R_4FROlb5GLUQpYii,,,,,38.2658,140.9687,anonymous,JA,2,52,Chrome,129.0.0.0,Windows NT 10.0,1536x864,今日は朝から仕事をしていました。クライアントさんのログ分析のお仕事ですが、動きが少なくてつっこみどころを探すことに四苦八苦しました。成果品のボリュームが少なくこれで大丈夫なのか不安なところです。納期までまだ日数があるので今後の動きに期待したいところです。,mor2kir1500
2024-09-28 15:01:59,2024-09-28 15:11:48,0,60.61.105.49,100,589,1,2024-09-28 15:11:48,R_40dT92fX39w621e,,,,,35.6517,139.3221,anonymous,JA,2,42,Chrome,129.0.0.0,Android 10,384x896,今日は息子と学校の宿題のプリントを一緒にやりました。算数のプリントでかさの学習でしたが、プリントの中だとイメージが分かりにくいため実際に実験してみることにしました。大きいプラコップと小さいプラコップ用意して同じ量だけの水を入れる。どっちが多いか聞くと、息子は小さいコップの方を指さしました。じゃあ実際に比べてみようと同じコップに入れると水は同じ量。息子はびっくりしながらもニヤニヤして私はしたことと同じことを夫にやりに行きました。夫は察して騙されてくれるかなと思いきや、理系はそうはいかずド正論を息子に回答してました。悔しがった息子は、いろんな容器に水を入れて実験を始めました。そして色々な発見をし私や夫に教えてくれました。その様子を見ていて、微笑ましいと思うと同時に、今のこの時間を大切にしなければなと感じます。毎日毎日が大変なようでもあっという間に大きくなってしまうので、いろんなことを嬉しそうに報告してくれる姿もあと少し、この素敵な時間を大切にしたいです。,4587175
